"hpl_id";"linje";"lan_kod";"lan";"kommun_kod";"kommun";"tatort_pop";"tatort_kod";"tatort";"y_wgs84";"x_wgs84";"x_sweref99tm";"y_sweref99tm"
700277;"4";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8726915389265;17,6824223150942;650166,555550101;6640274,43525929
700278;"5, 108, 108, 109, 109, 752, 804, 848, 895";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,855328893521;17,6097322401004;646174,839713027;6638179,22776973
700284;"4, 8, 31, 101";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8132401714496;17,6505051992877;648645,290944813;6633585,19205793
700285;"8, 31, 101, 751";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,805619288947;17,652311843452;648780,539873364;6632741,00019672
700286;"31";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8005808392725;17,6543496955846;648917,283236601;6632184,77107197
700287;"8, 31, 101";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7963016993974;17,6560192379548;649030,01238477;6631712,23350312
700288;"8, 31";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7934228488207;17,6570712065755;649101,869308753;6631394,1688632
700289;"8, 31, 101";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7903710295991;17,6582915411547;649183,953822248;6631057,23224063
700293;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7878325048642;17,6376139378365;648035,176836413;6630728,31620925
700294;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7866048862482;17,6342159953346;647849,967534082;6630584,09028779
700300;"111";"03";"Uppsala";"0380";"Uppsala";2605;"T0524";"Bälinge";59,9507639228638;17,5312388575069;641373,450997957;6648631,67007301
700301;"111";"03";"Uppsala";"0380";"Uppsala";2605;"T0524";"Bälinge";59,9484095306967;17,5307227708884;641354,662384696;6648368,49378299
700302;"104, 111";"03";"Uppsala";"0380";"Uppsala";2605;"T0524";"Bälinge";59,9461951771749;17,5345985640425;641580,520316968;6648130,29418149
700303;"104, 111";"03";"Uppsala";"0380";"Uppsala";2605;"T0524";"Bälinge";59,9465809145354;17,5400949074794;641885,7925172;6648185,00382714
700305;"111";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9568066422052;17,5577612403148;642828,268107567;6649361,25684058
700306;"111";"03";"Uppsala";"0380";"Uppsala";1453;"T0596";"Lövstalöt";59,9589747286671;17,5742570220564;643739,710393864;6649638,31173719
700308;"111";"03";"Uppsala";"0380";"Uppsala";1453;"T0596";"Lövstalöt";59,9571495795958;17,5811416226414;644131,926759247;6649450,12974207
700309;"111";"03";"Uppsala";"0380";"Uppsala";1453;"T0596";"Lövstalöt";59,9549346731556;17,5842811425055;644316,812025522;6649210,43057544
700310;"100, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9449962587547;17,5909250086488;644731,03697801;6648118,69413495
700311;"100, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9384528222865;17,5941338751645;644938,787230231;6647397,36775054
700312;"100, 103, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,933500397435;17,5965328227458;645094,410564473;6646851,37141307
700313;"100, 103, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9279063475238;17,5992362909326;645269,891778626;6646234,63072701
700314;"100, 103, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9206311617357;17,6027600390093;645498,620236483;6645432,57487197
700315;"100, 103, 104, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9104907454464;17,6076824531996;645818,178320133;6644314,68693964
700316;"100, 103, 104, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9057914689835;17,6099303104774;645964,46212551;6643796,57029218
700317;"100, 103, 104, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8937358786372;17,6156913298364;646339,581327844;6642467,39914195
700320;"9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8644132469262;17,6215961400607;646799,085536885;6639216,62771378
700321;"9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8643381150924;17,6172717510144;646557,350969065;6639198,68737264
700322;"1, 844";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8631221714731;17,613635281693;646359,135649922;6639055,30142626
700323;"9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8607344253569;17,6083647902547;646074,56927297;6638777,89011805
700325;"3, 4, 8, 30, 101, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8559713587971;17,6444278483901;648114,654557556;6638327,81987508
700330;"1, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8694655142281;17,6243712882717;646932,136259267;6639785,13772367
700333;"5, 9, 102, 186, 677, 751, 801, 804, 809, 810, 880";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8500280658086;17,6591433082405;648965,144422377;6637699,29676039
700334;"5, 9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8479914392916;17,6628665192342;649182,760897166;6637480,98831721
700335;"5, 9";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8432354313209;17,6747516097926;649869,748455571;6636978,44894405
700336;"5, 9, 10";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8329325471884;17,690208827635;650782,109572771;6635866,76824716
700338;"5, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8153220782029;17,69987486659;651403,58448547;6633928,70043667
700339;"5, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8139443543904;17,7026488364546;651565,343277517;6633781,69713548
700340;"5, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8108732297303;17,7014405361503;651511,547712452;6633437,10739082
700342;"5, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8087514329533;17,6960266061045;651217,628230564;6633188,57691581
700343;"31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8079532056281;17,6940922150199;651112,783138725;6633095,31845774
700345;"110, 115, 823";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8906382630747;17,6384457204111;647625,91648508;6642173,12555502
700347;"110, 115, 752, 823";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8839832072047;17,6353819986543;647484,050084784;6641425,54203007
700349;"110, 115, 752, 823";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8730766340352;17,6371935130615;647633,757920007;6640215,59931129
700353;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8265295092221;17,693449357108;650992,655967226;6635161,46508658
700354;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8232156364282;17,6935115233901;651011,140830806;6634792,75993402
700355;"9, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8208164172078;17,691147119325;650889,480148718;6634520,33057013
700356;"9, 31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8187374396693;17,690869221911;650883,305759815;6634288,29938061
700358;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,820667431436;17,7033875457686;651576,212026472;6634531,68788567
700360;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8200763445963;17,7088809871636;651886,80116667;6634478,47866021
700361;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8182390368692;17,714855653035;652230,058939432;6634287,69293144
700362;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8158956810949;17,7179483147492;652414,112647764;6634033,98098593
700363;"9";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8146479653891;17,7240982435611;652764,564911409;6633909,27016742
700364;"10";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8148813009734;17,6836457070586;650495,803641754;6633842,66712967
700365;"10";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8141630500305;17,6880439594434;650745,607618498;6633772,72102112
700366;"10";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8157717805815;17,6935718539306;651048,217536704;6633964,36810207
700367;"5, 10";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8216117526753;17,6989124250305;651321,105287442;6634626,56458122
700368;"100, 103, 104, 106, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8788147370685;17,6228458410076;646805,527928705;6640822,39445889
700369;"100, 103, 104, 106, 111, 514, 821";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8755323124449;17,6245418699215;646914,91078532;6640460,79686433
700370;"10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8784100836946;17,5926940296707;645120,214761799;6640710,88969965
700371;"10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8775021842591;17,590127135613;644980,541460444;6640604,20946506
700373;"10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8707318855028;17,6027455694749;645716,238203448;6639878,31163643
700374;"1, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,868859428532;17,6077153206669;646002,587266914;6639680,83749144
700377;"844";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8696369752141;17,6053469278927;645866,623335162;6639762,16579153
700379;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8543459310887;17,6725368993235;649695,784873035;6638210,09575755
700381;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8536775112148;17,680405692886;650139,38936174;6638153,50824975
700387;"8, 100, 101";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8326384502255;17,6424103425217;648105,332378676;6635726,20750112
700388;"8, 100, 101";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8275114421048;17,6443750465547;648238,200487678;6635159,93403091
700389;"8";"03";"Uppsala";"0380";"Uppsala";1163;"T0654";"Ultuna";59,8154281933323;17,6487721667609;648538,394450775;6633824,8449081
700392;"8, 11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7923648008302;17,643527293547;648346,817149511;6631246,00889206
700393;"8, 11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7899164286088;17,6452629795823;648455,065311379;6630977,37779171
700400;"4";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8356974115585;17,6496601702193;648497,914147331;6636082,91827992
700401;"1";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8447909853572;17,6663459038083;649391,962775346;6637132,60218559
700404;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,7915548141478;17,623638388097;647234,668486585;6631111,50104836
700406;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,795332991528;17,6198532825398;647005,697486699;6631523,63485958
700407;"11";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,7991741067883;17,616052925612;646775,641560864;6631942,7539007
700408;"11";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8011139281991;17,6094760846641;646398,264209221;6632144,1221137
700409;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8058055758397;17,6058266669902;646173,050519632;6632658,28114084
700411;"11, 107";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8080054395568;17,6071215233895;646236,023333241;6632905,99934881
700412;"11, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8143322062168;17,6106002180484;646403,326041962;6633617,8971511
700413;"11, 107";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8171878326168;17,6125195120576;646498,387057884;6633939,9916079
700414;"11, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8197495469578;17,6162238980928;646694,778379634;6634233,32515241
700415;"119";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,874036719722;17,6881948170377;650483,512114896;6640437,26458193
700416;"119";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,874936568708;17,6911923350251;650647,178154969;6640544,23761775
700417;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8787317828173;17,7088570307893;651618,358202663;6641006,97872452
700418;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8795632537831;17,7177815213851;652113,888255409;6641119,99301047
700420;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8836778754049;17,7403649475565;653358,442008478;6641630,05654118
700421;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8903127229617;17,748308391479;653772,144890304;6642386,95462738
700422;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8932386571455;17,7428863285926;653455,390109027;6642700,03757081
700423;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8965781412816;17,7380234469754;653168,053006165;6643060,469808
700425;"118, 119, 805, 811, 886";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8784685188398;17,6821406636327;650124,739771305;6640916,80363604
700433;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8974865598605;17,7323932823986;652849,03952941;6643148,56697114
700434;"119";"03";"Uppsala";"0380";"Uppsala";526;"T0622";"Skölsta";59,8792942994939;17,7453971100636;653660,186440269;6641153,82085386
700435;"119";"03";"Uppsala";"0380";"Uppsala";526;"T0622";"Skölsta";59,8762379071812;17,7499161129784;653927,152273755;6640824,13395901
700436;"119";"03";"Uppsala";"0380";"Uppsala";526;"T0622";"Skölsta";59,8751010455877;17,7417596704221;653476,008173147;6640678,66625964
700437;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8731952896844;17,7259697454366;652601,199893264;6640430,0580494
700438;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8768672163351;17,7204306745816;652274,438827087;6640826,00383336
700441;"6";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8590641884304;17,7061092780142;651554,107263753;6638811,61076276
700443;"6";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8577084166162;17,6588564852833;648914,752412216;6638553,51937518
700444;"6";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8603235951698;17,7078055237306;651643,336112345;6638955,67016393
700445;"6";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8640437756674;17,7100709828153;651753,209658194;6639374,92909254
700446;"5";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8060970974313;17,6914209338212;650971,39846135;6632882,63790926
700448;"119";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8751424224179;17,7223495410346;652389,701594438;6640638,44296511
700449;"32";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,889830739253;17,6493532666744;648239,596115986;6642107,61354444
700450;"6";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8586207935532;17,6806659339103;650131,683652458;6638704,30954212
700466;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8643419383315;17,6742038584747;649744,180970555;6639326,47201857
700488;"5";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8508249276655;17,5589870154827;643352,848703048;6637566,98624075
700489;"119";"03";"Uppsala";"0380";"Uppsala";526;"T0622";"Skölsta";59,8746707385919;17,7453778124397;653680,451145524;6640639,16367783
700491;"6, 30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8525152584407;17,6139165576877;646421,492631463;6637875,29032745
700492;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8511168297593;17,6403768221805;647909,383908806;6637778,42625679
700493;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8491183085952;17,6420512746723;648012,027161789;6637559,71823287
700499;"1, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8460313571032;17,6940003235839;650935,224695679;6637333,35442244
700512;"11, 804";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8497455581326;17,7085402848296;651732,635750949;6637779,9794052
700513;"7, 11, 804";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8499409532068;17,7012170746196;651321,652546712;6637784,97415174
700515;"115";"03";"Uppsala";"0380";"Uppsala";6281;"T0628";"Storvreta";59,9553803886911;17,7130888952121;651505,30967522;6649547,98743308
700517;"752";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8495351677354;17,5614530667041;643496,503291759;6637428,76271968
700524;"31";"03";"Uppsala";"0380";"Uppsala";9691;"T0632";"Sävja";59,8208761140705;17,696998588033;651217,174835199;6634540,31575549
700525;"1, 3, 4, 8, 11, 100, 101, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8431577905149;17,6387613703692;647854,224986563;6636888,92621604
700527;"11, 770, 804";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8536828410945;17,7106925630313;651835,220120334;6638223,14497517
700531;"10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8520016744362;17,6656240902759;649319,22408853;6637933,56332606
700532;"1, 110, 115, 823";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8705674128842;17,6290918243901;647191,464619745;6639918,27018685
700536;"108, 108, 109, 109, 752, 773, 774, 804, 848, 895";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8477231391849;17,5613397983431;643497,961810911;6637226,82041012
700538;"8";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8879001652978;17,6071739251459;645888,810597605;6641799,03851027
700539;"5, 9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8532623769709;17,6532374304451;648619,988690086;6638046,02744572
700541;"4, 30, 118, 119, 119, 751, 805, 811, 886";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,869840675677;17,6631204062825;649099,155175803;6639913,50436639
700544;"10, 844";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8741431231562;17,5948579909625;645259,914180777;6640240,68326233
700545;"104, 111";"03";"Uppsala";"0380";"Uppsala";2605;"T0524";"Bälinge";59,951412308516;17,5468087925063;642239,991508653;6648737,21066809
700546;"102, 186, 677, 809, 810";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8437393008224;17,6879113649949;650604,562394483;6637064,37937151
700547;"1, 102, 186, 677, 801, 804, 809, 810, 880";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8457176525482;17,673820193091;649806,422249118;6637252,62561745
700549;"9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8622661464976;17,6125534574113;646302,336133094;6638957,62874867
700550;"6";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8580654987037;17,6736198844649;649739,70526926;6638626,55109385
700552;"1, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8695360801738;17,6179472508886;646572,283847687;6639778,75647694
700553;"31, 101";"03";"Uppsala";"0330";"Knivsta";NA;NA;NA;59,7856601277634;17,6651012156616;649587,070600808;6630548,23489802
700554;"31";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,8042833913257;17,6851525708808;650628,094118732;6632666,50056886
700555;"31";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,792751495325;17,6747058938778;650094,10485254;6631359,25033649
700558;"110, 115, 823";"03";"Uppsala";"0380";"Uppsala";NA;NA;NA;59,9374544034672;17,6484174068337;647975,086570114;6647406,36934373
700566;"1, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8696181530035;17,6139342805909;646347,324432097;6639779,01674546
700567;"1, 32";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8867656229401;17,6598486970543;648840,349573195;6641789,99237602
700568;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8373905883583;17,6143273453683;646510,961556396;6636192,70682595
700571;"5";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8518019128561;17,5543807420597;643090,697762811;6637665,77469785
700572;"4";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8398884932653;17,6478581968171;648378,306867617;6636545,37318578
700574;"4";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8270529729828;17,6540329052263;648781,453773053;6635130,55294709
700575;"2, 7";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8515479982768;17,6293719250938;647291,217578258;6637801,8946989
700578;"3, 4, 8, 100, 101, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,852965865749;17,639764738743;647866,902703387;6637982,86955168
700579;"3, 11, 107, 751";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8224152767417;17,6266920970682;647269,772464218;6634553,26231132
700581;"2, 3, 30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8642024146623;17,6439180608761;648049,524337252;6639242,85044114
700583;"2, 7";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8507212489344;17,62488324189;647043,507496115;6637699,89825579
700587;"3, 4, 8, 100, 101, 107";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8504542920478;17,6428208301173;648049,18841223;6637710,14172625
700588;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8525314554547;17,6387236011213;647810,530647042;6637932,19291132
700592;"804";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8528326922825;17,7204061571165;652382,99760811;6638150,82881428
700593;"1, 11, 30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8493672106511;17,6364261138053;647695,903703866;6637574,86615015
700594;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8618222998294;17,6433404706178;648027,770437367;6638976,636835
700597;"100";"03";"Uppsala";"0380";"Uppsala";1163;"T0654";"Ultuna";59,8116435001614;17,6593470149461;649148,115848011;6633427,34252286
700600;"3, 4, 5, 6, 7, 7, 8, 9, 10, 11, 30, 100, 101, 102, 103, 104, 106, 107, 108, 108, 109, 109, 110, 111, 115, 118, 119, 119, 186, 514, 593, 677, 751, 773, 774, 775, 801, 804, 805, 809, 810, 811, 821, 823, 844, 848, 880, 886, 895, Ersättningsbuss, SL-pendeln, Upptåget Sala, Upptåget Gävle";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8578887114201;17,6459972662227;648193,997766573;6638544,74426597
700602;"5, 752";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8643531166451;17,6272521012291;647115,952750388;6639222,48536932
700604;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8556103751173;17,6669320536055;649376,286233931;6638338,18076826
700605;"30";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8487588483273;17,610251060328;646232,719058828;6637449,07472622
700607;"2";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8974444113734;17,6351571996288;647411,818648886;6642923,37241476
700608;"11";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8564824430347;17,6579315888854;648868,448283815;6638414,98209114
700610;"5";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8509172642503;17,5722328650931;644094,227183431;6637606,00562012
700612;"770, 823";"03";"Uppsala";"0380";"Uppsala";6281;"T0628";"Storvreta";59,9563072667789;17,6898154179725;650201,946338651;6649598,09062107
700613;"1, 32";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8841460770805;17,6698848776784;649413,515967174;6641521,02546062
700619;"5";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8539758101869;17,5996826265353;645618,051812709;6638006,48164369
700620;"10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8475706779511;17,6880741413565;650596,36706057;6637491,19854741
700621;"9";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,8616051008869;17,6266555959668;647094,697874853;6638915,28605835
700622;"6, 10";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,86069741653;17,6435283428513;648043,287056029;6638851,84984175
700636;"1, 7, 770";"03";"Uppsala";"0380";"Uppsala";160926;"T0656";"Uppsala";59,865321960515;17,6816857859676;650158,56725356;6639452,49446891
705000;"310, 310";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,5841378505724;17,5046569605384;641431,600694414;6607765,54742492
705001;"310, 310";"03";"Uppsala";"0305";"Håbo";15210;"T0520";"Bålsta";59,5815931843663;17,493146405921;640792,464774829;6607457,84810927
705002;"310, 310";"03";"Uppsala";"0305";"Håbo";15210;"T0520";"Bålsta";59,5744419859119;17,4990712212114;641156,90419057;6606674,42990441
705003;"301, 301, 302, 302, 303, 303, 304, 304, 305, 305, 310, 310, 311, 311, 579, 803, 895, 898";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,5674652413112;17,5328180724688;643092,071405311;6605970,06530609
705006;"895";"03";"Uppsala";"0305";"Håbo";203;"T0690";"Kivinge";59,643096542836;17,4625733027394;638812,492523575;6614239,43272333
705007;"895";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,6499142156413;17,4580315489502;638528,44459054;6614988,82946166
705008;"311";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,6791561434622;17,5830340820501;645444,260965714;6618511,17544218
705009;"311";"03";"Uppsala";"0305";"Håbo";1613;"T0626";"Slottsskogen";59,6910871512565;17,6146573540662;647171,934846966;6619908,9049467
705010;"311";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,7048595768245;17,5401382793881;642920,111212233;6621278,94635285
705011;"311";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,6663340142141;17,5584327693834;644114,52023035;6617030,3039062
705012;"310";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,6125417516876;17,4923589694962;640618,683869633;6610901,04760157
705017;"302, 302, 303, 303";"03";"Uppsala";"0305";"Håbo";15210;"T0520";"Bålsta";59,5679216820819;17,5267898415286;642749,679800218;6606007,90087302
705018;"301, 301, 305";"03";"Uppsala";"0305";"Håbo";15210;"T0520";"Bålsta";59,55392075763;17,5257217811846;642748,627041109;6604447,1972087
705019;"311";"03";"Uppsala";"0305";"Håbo";NA;NA;NA;59,680951900824;17,594261321654;646068,409975494;6618735,71823686
705020;"803";"03";"Uppsala";"0381";"Enköping";NA;NA;NA;59,6499749167456;17,4207146778832;636425,730799088;6614918,29412851
705021;"303, 305";"03";"Uppsala";"0305";"Håbo";15210;"T0520";"Bålsta";59,567576122708;17,4828368200478;640268,778367937;6605875,8070008
